File Path,Label
D:\deepfake-detector\data\frames\fake\471_455\471_455_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\398\398_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\831\831_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\124\124_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\918_934\918_934_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\925_933\925_933_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\127_129\127_129_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\997\997_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\280\280_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\592\592_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\072_037\072_037_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\989_993\989_993_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\807\807_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\160_928\160_928_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\254_261\254_261_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\522_337\522_337_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\400_476\400_476_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\304\304_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\530\530_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\898_922\898_922_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\868_949\868_949_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\872\872_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\169\169_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\719\719_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\545_553\545_553_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\528_510\528_510_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\054\054_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\790_014\790_014_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\501\501_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\103_082\103_082_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\830_828\830_828_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\999\999_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\201_203\201_203_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\194\194_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\092_098\092_098_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\758_754\758_754_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\988\988_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\537_563\537_563_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\793\793_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\020_344\020_344_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\858\858_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\957\957_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\312\312_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\480\480_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\127_129\127_129_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\655\655_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\595_597\595_597_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\047_862\047_862_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\384_932\384_932_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\948_965\948_965_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\989\989_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\359_317\359_317_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\692_610\692_610_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\939_115\939_115_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\454_527\454_527_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\229_247\229_247_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\609\609_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\386\386_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\163_031\163_031_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\360\360_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\506\506_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\186\186_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\751_752\751_752_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\706\706_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\245\245_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\026_012\026_012_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\765\765_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\120_118\120_118_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\839\839_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\953\953_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\600\600_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\522_337\522_337_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\475_265\475_265_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\408_424\408_424_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\263_284\263_284_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\794_779\794_779_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\512_495\512_495_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\609\609_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\459\459_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\608\608_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\684\684_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\317_359\317_359_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\830\830_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\422_695\422_695_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\492_325\492_325_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\407_374\407_374_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\823_584\823_584_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\285_136\285_136_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\902_901\902_901_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\581_697\581_697_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\857_909\857_909_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\589_565\589_565_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\208\208_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\810\810_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\216\216_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\392_339\392_339_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\712\712_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\363\363_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\487\487_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\910\910_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\345\345_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\824\824_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\921_569\921_569_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\780_869\780_869_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\119\119_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\717\717_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\948\948_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\587\587_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\306\306_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\683_607\683_607_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\313\313_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\589_565\589_565_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\858\858_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\262_301\262_301_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\761_766\761_766_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\695\695_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\438_434\438_434_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\081\081_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\414\414_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\568\568_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\157\157_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\272\272_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\880_135\880_135_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\111\111_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\879\879_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\670_661\670_661_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\030_193\030_193_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\026\026_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\472\472_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\018_019\018_019_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\815\815_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\975\975_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\748_355\748_355_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\987\987_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\740\740_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\777_745\777_745_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\974_953\974_953_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\117\117_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\929_962\929_962_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\417_496\417_496_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\555\555_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\897_969\897_969_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\104_126\104_126_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\605\605_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\302\302_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\032_944\032_944_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\990\990_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\061_080\061_080_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\991\991_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\362_354\362_354_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\089\089_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\177\177_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\478_506\478_506_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\551\551_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\571_746\571_746_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\639\639_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\904_046\904_046_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\314\314_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\351\351_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\325_492\325_492_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\286\286_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\958\958_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\648\648_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\031\031_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\321\321_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\175_159\175_159_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\493\493_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\143_140\143_140_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\040_997\040_997_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\439\439_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\637_427\637_427_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\084_042\084_042_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\165\165_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\005_010\005_010_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\800\800_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\301\301_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\558\558_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\938_987\938_987_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\200\200_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\309_303\309_303_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\754_758\754_758_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\786\786_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\320_328\320_328_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\522\522_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\703\703_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\379\379_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\725_724\725_724_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\496\496_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\811\811_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\238_282\238_282_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\301_262\301_262_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\876_891\876_891_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\045_889\045_889_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\804_738\804_738_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\253\253_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\172_582\172_582_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\148\148_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\834\834_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\519_515\519_515_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\957_959\957_959_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\385_414\385_414_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\887_275\887_275_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\151_225\151_225_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\406_391\406_391_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\913\913_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\636_578\636_578_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\306\306_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\001_870\001_870_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\912\912_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\399\399_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\179_212\179_212_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\480_389\480_389_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\260_331\260_331_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\926\926_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\968\968_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\395_401\395_401_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\309_303\309_303_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\762_832\762_832_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\832\832_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\524_580\524_580_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\434_438\434_438_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\251\251_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\094\094_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\254\254_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\273_807\273_807_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\308\308_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\459\459_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\356\356_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\936\936_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\528_510\528_510_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\186_170\186_170_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\706_479\706_479_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\428_466\428_466_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\588_556\588_556_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\325_492\325_492_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\467_462\467_462_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\924\924_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\865\865_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\208\208_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\902\902_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\383\383_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\177\177_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\562_626\562_626_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\300_304\300_304_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\223\223_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\329\329_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\875\875_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\727\727_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\890\890_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\354\354_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\221\221_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\118\118_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\332_051\332_051_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\639\639_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\779\779_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\974\974_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\976_954\976_954_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\190_176\190_176_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\260_331\260_331_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\040\040_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\057\057_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\255\255_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\199_181\199_181_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\138_142\138_142_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\012\012_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\242_182\242_182_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\821\821_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\736\736_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\410_411\410_411_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\700_813\700_813_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\504_502\504_502_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\287\287_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\019\019_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\106_198\106_198_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\753_789\753_789_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\265\265_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\871_814\871_814_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\680\680_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\084\084_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\174\174_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\927\927_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\456\456_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\556\556_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\338\338_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\218_239\218_239_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\458_722\458_722_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\848_894\848_894_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\770\770_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\213\213_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\387\387_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\388\388_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\185_276\185_276_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\887\887_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\462\462_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\559\559_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\654_648\654_648_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\733_935\733_935_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\969\969_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\439\439_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\879\879_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\570_624\570_624_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\022_489\022_489_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\667\667_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\856_881\856_881_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\510_528\510_528_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\669\669_frame2.jpg,REAL
